technology,dst_region,region,installed,agent,sector,type,year,capacity
SWLWHTRE00 [SER.WATER.LOW-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2015,57.26100000000
SWLWHTRE01 [SER.WATER.LOW-CONSUMPTION: .01.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2015,17.04950000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2015,r1,building,newcapa,2020,10.00000000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2015,r1,building,newcapa,2020,22.73310000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2020,12.34390000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2020,10.00790000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2020,2.68090000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2020,17.53090000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2020,15.95120000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2020,10.00720000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2020,2.41280000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2020,15.77780000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2010,r1,building,newcapa,2020,11.93690000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2015,r1,building,newcapa,2020,3.76540000000
RCHGHOB01 [RES.COOKING: .01.HOB.GAS.],UK,UK,2015,r1,building,newcapa,2020,3.76540000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2010,r1,building,newcapa,2020,5.90160000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2015,r1,building,newcapa,2020,2.88890000000
RCHGOVEN01 [RES.COOKING: .01.OVEN.GAS.],UK,UK,2015,r1,building,newcapa,2020,2.88890000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,r1,building,newcapa,2020,0.10910000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,r1,building,newcapa,2020,10.00000000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,r1,building,newcapa,2020,10.10600000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2010,r1,building,newcapa,2020,29.95730000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,r1,building,newcapa,2020,22.03940000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,r1,building,newcapa,2020,16.64000000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2015,r1,building,newcapa,2020,8.02540000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,UK,2010,r1,building,newcapa,2020,7.61660000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,r1,building,newcapa,2020,25.19250000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2015,r1,building,newcapa,2020,10.42470000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2010,r1,building,newcapa,2020,30.30690000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2015,r1,building,newcapa,2020,8.36220000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2015,r1,building,newcapa,2020,10.00000000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2015,r1,building,newcapa,2020,14.41860000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2015,r1,building,newcapa,2020,10.35530000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2015,r1,building,newcapa,2020,281.99330000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2010,r1,building,newcapa,2020,10.32000000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2015,r1,building,newcapa,2020,10.35530000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2010,r1,building,newcapa,2020,808.49470000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2015,r1,building,newcapa,2020,573.98670000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2010,r1,building,newcapa,2020,18.63670000000
RELITLED00 [RES.LIGHTING: .00.LED.],UK,UK,2015,r1,building,newcapa,2020,10.35530000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2010,r1,building,newcapa,2020,194.62370000000
RELITLED01 [RES.LIGHTING: .01.LED.],UK,UK,2015,r1,building,newcapa,2020,135.99670000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2010,r1,building,newcapa,2020,16.34240000000
REOTHER00 [RES.OTHER: .00.ALL.],UK,UK,2015,r1,building,newcapa,2020,10.00000000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2010,r1,building,newcapa,2020,0.21890000000
REOTHER01 [RES.OTHER: .01.ALL.],UK,UK,2015,r1,building,newcapa,2020,10.04380000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,r1,building,newcapa,2020,17.39530000000
REWETALL00 [RES.WET-APPLIANCES: .00.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2015,r1,building,newcapa,2020,10.00000000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2010,r1,building,newcapa,2020,18.39140000000
REWETALL01 [RES.WET-APPLIANCES: .01.WASHING-MACHINE.DRIER.DISHWASHER.],UK,UK,2015,r1,building,newcapa,2020,16.77650000000
RHEAAHPRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,1.77930000000
RHEABLCRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,1613.16170000000
RHEABLCRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,30.08610000000
RHEABLRRC00 [RES.HEAT.EXISTING-AVERAGE: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,83.40210000000
RHEABLRRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,14.67830000000
RHEABLRRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,4582.06320000000
RHEABLRRO00 [RES.HEAT.EXISTING-AVERAGE: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,429.24390000000
RHEABLRRW00 [RES.HEAT.EXISTING-AVERAGE: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,3.69150000000
RHEANSTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,r1,building,newcapa,2020,324.25090000000
RHEARAD00 [RES.HEAT.EXISTING-AVERAGE: .00.HTP.RADIATOR.],UK,UK,2010,r1,building,newcapa,2020,2307.24310000000
RHEASA00 [RES.HEAT.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,r1,building,newcapa,2020,182.83740000000
RHEASHTRE00 [RES.HEAT.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,r1,building,newcapa,2020,83.34380000000
RHEASHTRG00 [RES.HEAT.EXISTING-AVERAGE: .00.NGA.HEATER.STANDALONE.],UK,UK,2010,r1,building,newcapa,2020,112.18690000000
RHEASTGNT00 [RES.HEAT.EXISTING-AVERAGE .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,r1,building,newcapa,2020,324.25090000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2010,r1,building,newcapa,2020,53.88670000000
RHNASA01 [RES.HEAT.NEW-AVERAGE: .01.STANDALONE.DELIVERY.],UK,UK,2015,r1,building,newcapa,2020,69.38230000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2010,r1,building,newcapa,2020,301.51960000000
RWEACSV01 [RES.WATER.EXISTING-AVERAGE: .01.CONSERVATION-MEASURES.],UK,UK,2015,r1,building,newcapa,2020,87.74180000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2010,r1,building,newcapa,2020,33.08610000000
RWEASA00 [RES.WATER.EXISTING-AVERAGE: .00.STANDALONE.DELIVERY.],UK,UK,2015,r1,building,newcapa,2020,10.19730000000
RWEAWHTRE00 [RES.WATER.EXISTING-AVERAGE: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,r1,building,newcapa,2020,67.93250000000
RWEAWHTRG00 [RES.WATER.EXISTING-AVERAGE: .00.NGA.BOILER.STD.STANDALONE.],UK,UK,2010,r1,building,newcapa,2020,18.69780000000
SCHCSV01 [SER.COOLTH.HIGH-CONSUMPTION: .01.CONSERVATION-MEASURES.],UK,UK,2010,s1,building,newcapa,2020,137.44360000000
SCHDAIR00 [SER.COOLTH.HIGH-CONSUMPTION: .00.AIR.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,317.54970000000
SCHDAIR00 [SER.COOLTH.HIGH-CONSUMPTION: .00.AIR.DELIVERY.],UK,UK,2015,s1,building,newcapa,2020,10.00000000000
SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,137.44360000000
SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],UK,UK,2015,s1,building,newcapa,2020,90.35730000000
SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,s1,building,newcapa,2020,0.76140000000
SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],UK,UK,2010,s1,building,newcapa,2020,0.11270000000
SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],UK,UK,2010,s1,building,newcapa,2020,0.24210000000
SCKELC000 [SER.COOKING: .00.ELC.],UK,UK,2010,s1,building,newcapa,2020,8.64350000000
SCKHYG001 [SER.COOKING: .01.HDG.],UK,UK,2010,s1,building,newcapa,2020,6.09300000000
SCKLFO001 [SER.COOKING: .01.OIL.],UK,UK,2010,s1,building,newcapa,2020,6.09300000000
SCKLFO001 [SER.COOKING: .01.OIL.],UK,UK,2015,s1,building,newcapa,2020,6.11420000000
SCKNGA000 [SER.COOKING: .00.NGA.],UK,UK,2010,s1,building,newcapa,2020,15.82210000000
SCKNGA000 [SER.COOKING: .00.NGA.],UK,UK,2015,s1,building,newcapa,2020,10.05760000000
SCKNGA001 [SER.COOKING: .01.NGA.],UK,UK,2010,s1,building,newcapa,2020,6.09300000000
SCKNGA001 [SER.COOKING: .01.NGA.],UK,UK,2015,s1,building,newcapa,2020,22.22840000000
SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],UK,UK,2010,s1,building,newcapa,2020,7.29930000000
SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],UK,UK,2015,s1,building,newcapa,2020,6.11420000000
SCPECOMP00 [SER.COMPUTERS: .00.],UK,UK,2015,s1,building,newcapa,2020,10.00000000000
SCPECOMP01 [SER.COMPUTERS: .01.],UK,UK,2015,s1,building,newcapa,2020,16.00950000000
SCSELPDT01 [SER.LIGHTING: .01.CONSERVATION.PRESENCE-DETECTOR.],UK,UK,2010,s1,building,newcapa,2020,1.21830000000
SCSELPDT01 [SER.LIGHTING: .01.CONSERVATION.PRESENCE-DETECTOR.],UK,UK,2015,s1,building,newcapa,2020,1.92190000000
SCSELTMR01 [SER.LIGHTING: .01.CONSERVATION.LIGHTING-TIMER.],UK,UK,2010,s1,building,newcapa,2020,59.71970000000
SHHA-CAE00 [SER.HEAT.HIGH-CONSUMPTION: .00.ELC.AIR-CONDITIONER.HFC.AIR.],UK,UK,2010,s1,building,newcapa,2020,689.42200000000
SHHBLRRC00 [SER.HEAT.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,0.96840000000
SHHBLRRE00 [SER.HEAT.HIGH-CONSUMPTION: .00.ELC.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,10.34830000000
SHHBLRRG00 [SER.HEAT.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,259.65840000000
SHHBLRRO00 [SER.HEAT.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,34.56880000000
SHHBLRRW00 [SER.HEAT.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,4.36660000000
SHHDAIR00 [SER.HEAT.HIGH-CONSUMPTION: .00.AIR.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,79.92720000000
SHHDRAD00 [SER.HEAT.HIGH-CONSUMPTION: .00.HTP.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,528.87880000000
SHHVACAE00 [SER.HEAT.HIGH-CONSUMPTION: .00.ELC.HVAC.HFC.AIR.],UK,UK,2010,s1,building,newcapa,2020,71.98370000000
SHLAHPRE00 [SER.HEAT.LOW-CONSUMPTION: .00.ELC.HEAT PUMP.AIR.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,0.31340000000
SHLBLCRG00 [SER.HEAT.LOW-CONSUMPTION: .00.NGA.BOILER.CON.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,36.17540000000
SHLBLCRO00 [SER.HEAT.LOW-CONSUMPTION: .00.OIL.BOILER.CON.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,2.64450000000
SHLBLRRC00 [SER.HEAT.LOW-CONSUMPTION: .00.HCO.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,0.33110000000
SHLBLRRG00 [SER.HEAT.LOW-CONSUMPTION: .00.NGA.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,70.22280000000
SHLBLRRO00 [SER.HEAT.LOW-CONSUMPTION: .00.OIL.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,10.26690000000
SHLBLRRW00 [SER.HEAT.LOW-CONSUMPTION: .00.WOD.BOILER.STD.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,1.52250000000
SHLDRAD00 [SER.HEAT.LOW-CONSUMPTION: .00.HTP.RADIATOR.],UK,UK,2010,s1,building,newcapa,2020,82.24270000000
SHLDSTD00 [SER.HEAT.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,129.55410000000
SHLNSTRE00 [SER.HEAT.LOW-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.NIGHT-STORAGE.],UK,UK,2010,s1,building,newcapa,2020,31.62970000000
SHLSHTRE00 [SER.HEAT.LOW-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2020,10.81400000000
SHLSHTRG00 [SER.HEAT.LOW-CONSUMPTION: .00.NGA.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2020,103.66410000000
SHLSHTRO00 [SER.HEAT.LOW-CONSUMPTION: .00.LFO.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2020,17.43900000000
SHLSTGNT00 [SER.HEAT.LOW-CONSUMPTION: .00.ELC.NIGHT-STORAGE.HEAT-SUPPLY.],UK,UK,2010,s1,building,newcapa,2020,31.62970000000
SLOFEFLU00 [SER.LIGHTING: .00.OFFICE.FLUORESCENT.],UK,UK,2015,s1,building,newcapa,2020,10.12200000000
SLOFEFLU01 [SER.LIGHTING: .01.OFFICE.FLUORESCENT.],UK,UK,2015,s1,building,newcapa,2020,160.20090000000
SLOFELED00 [SER.LIGHTING: .00.OFFICE.LED.],UK,UK,2010,s1,building,newcapa,2020,10.00000000000
SLOFELED00 [SER.LIGHTING: .00.OFFICE.LED.],UK,UK,2015,s1,building,newcapa,2020,10.12200000000
SLOFELED01 [SER.LIGHTING: .01.OFFICE.LED.],UK,UK,2010,s1,building,newcapa,2020,95.50650000000
SLOFELED01 [SER.LIGHTING: .01.OFFICE.LED.],UK,UK,2015,s1,building,newcapa,2020,75.10040000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,UK,2010,s1,building,newcapa,2020,10.00000000000
SLOTECCL00 [SER.LIGHTING: .00.OTHER.CCL.],UK,UK,2015,s1,building,newcapa,2020,11.54700000000
SLOTECCL01 [SER.LIGHTING: .01.OTHER.CCL.],UK,UK,2010,s1,building,newcapa,2020,32.43670000000
SLOTECCL01 [SER.LIGHTING: .01.OTHER.CCL.],UK,UK,2015,s1,building,newcapa,2020,33.84370000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,UK,2010,s1,building,newcapa,2020,10.00000000000
SLOTELED00 [SER.LIGHTING: .00.OTHER.LED.],UK,UK,2015,s1,building,newcapa,2020,10.07360000000
SLOTELED01 [SER.LIGHTING: .01.OTHER.LED.],UK,UK,2010,s1,building,newcapa,2020,11.21830000000
SLOTELED01 [SER.LIGHTING: .01.OTHER.LED.],UK,UK,2015,s1,building,newcapa,2020,11.92190000000
SOTHELC00 [SER.OTHER: .00.ELC.],UK,UK,2010,s1,building,newcapa,2020,18.51070000000
SOTHELC01 [SER.OTHER: .01.ELC.],UK,UK,2010,s1,building,newcapa,2020,5.69200000000
SOTHNGA00 [SER.OTHER: .00.NGA.OIL.HEAT.],UK,UK,2010,s1,building,newcapa,2020,9.46050000000
SOTHNGA01 [SER.OTHER: .01.NGA.],UK,UK,2010,s1,building,newcapa,2020,5.69200000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,UK,2010,s1,building,newcapa,2020,29.00800000000
SREFEHFC00 [SER.REFRIGERATION: .00.HFC.],UK,UK,2015,s1,building,newcapa,2020,10.60100000000
SREFEHFC01 [SER.REFRIGERATION: .01.HFC.],UK,UK,2010,s1,building,newcapa,2020,51.72170000000
SREFEHFC01 [SER.REFRIGERATION: .01.HFC.],UK,UK,2015,s1,building,newcapa,2020,19.13610000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,UK,2010,s1,building,newcapa,2020,10.00000000000
SREFEHFO00 [SER.REFRIGERATION: .00.HFO.],UK,UK,2015,s1,building,newcapa,2020,4.56800000000
SREFEHFO01 [SER.REFRIGERATION: .01.HFO.],UK,UK,2010,s1,building,newcapa,2020,20.86080000000
SREFEHFO01 [SER.REFRIGERATION: .01.HFO.],UK,UK,2015,s1,building,newcapa,2020,4.56800000000
SWHBLRRC00 [SER.WATER.HIGH-CONSUMPTION: .00.HCO.BOILER.STD.PIPE.],UK,UK,2010,s1,building,newcapa,2020,0.13350000000
SWHBLRRG00 [SER.WATER.HIGH-CONSUMPTION: .00.NGA.BOILER.STD.PIPE.],UK,UK,2010,s1,building,newcapa,2020,68.87240000000
SWHBLRRO00 [SER.WATER.HIGH-CONSUMPTION: .00.LFO.BOILER.STD.PIPE.],UK,UK,2010,s1,building,newcapa,2020,4.79480000000
SWHBLRRW00 [SER.WATER.HIGH-CONSUMPTION: .00.WOD.BOILER.STD.PIPE.],UK,UK,2010,s1,building,newcapa,2020,0.61110000000
SWHDPIP00 [SER.WATER.HIGH-CONSUMPTION: .00.PIPE.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,38.64720000000
SWHDSTD00 [SER.WATER.HIGH-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,10.52940000000
SWHWHTRE00 [SER.WATER.HIGH-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2020,23.26040000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,16.10550000000
SWLDSTD00 [SER.WATER.LOW-CONSUMPTION: .00.STANDALONE.DELIVERY.],UK,UK,2015,s1,building,newcapa,2020,2.67540000000
SWLDSTD01 [SER.WATER.LOW-CONSUMPTION: .01.STANDALONE.DELIVERY.],UK,UK,2010,s1,building,newcapa,2020,13.46150000000
SWLDSTD01 [SER.WATER.LOW-CONSUMPTION: .01.STANDALONE.DELIVERY.],UK,UK,2015,s1,building,newcapa,2020,2.67540000000
SWLWHTRE00 [SER.WATER.LOW-CONSUMPTION: .00.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2020,28.63050000000
SWLWHTRE01 [SER.WATER.LOW-CONSUMPTION: .01.ELC.RESISTANCE.STANDALONE.],UK,UK,2010,s1,building,newcapa,2020,17.04950000000
RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE],UK,UK,2020,r1,building,newcapa,2025,10.00000000000
RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],UK,UK,2020,r1,building,newcapa,2025,23.69810000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2025,2.68090000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2025,10.00790000000
RCHEHOB00 [RES.COOKING: .00.HOB.ELECTRIC.],UK,UK,2020,r1,building,newcapa,2025,10.00000000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2025,2.68090000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2025,17.53090000000
RCHEHOB01 [RES.COOKING: .01.HOB.ELECTRIC.],UK,UK,2020,r1,building,newcapa,2025,12.11240000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2025,2.41280000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2025,10.00720000000
RCHEOVEN00 [RES.COOKING: .00.OVEN.ELECTRIC.],UK,UK,2020,r1,building,newcapa,2025,10.00000000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2010,r1,building,newcapa,2025,2.41280000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2015,r1,building,newcapa,2025,15.77780000000
RCHEOVEN01 [RES.COOKING: .01.OVEN.ELECTRIC.],UK,UK,2020,r1,building,newcapa,2025,10.90110000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2015,r1,building,newcapa,2025,3.76540000000
RCHGHOB00 [RES.COOKING: .00.HOB.GAS.],UK,UK,2020,r1,building,newcapa,2025,1.05620000000
RCHGHOB01 [RES.COOKING: .01.HOB.GAS.],UK,UK,2015,r1,building,newcapa,2025,3.76540000000
RCHGHOB01 [RES.COOKING: .01.HOB.GAS.],UK,UK,2020,r1,building,newcapa,2025,1.05620000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2015,r1,building,newcapa,2025,2.88890000000
RCHGOVEN00 [RES.COOKING: .00.OVEN.GAS.],UK,UK,2020,r1,building,newcapa,2025,0.45060000000
RCHGOVEN01 [RES.COOKING: .01.OVEN.GAS.],UK,UK,2015,r1,building,newcapa,2025,2.88890000000
RCHGOVEN01 [RES.COOKING: .01.OVEN.GAS.],UK,UK,2020,r1,building,newcapa,2025,0.45060000000
RCHPEA-CCG00 [RES.CHP.EXISTING-AVERAGE: .00.COMBINED-CYCLE.NGA.],UK,UK,2010,r1,building,newcapa,2025,0.05460000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,r1,building,newcapa,2025,10.10600000000
REAUDVIS00 [RES.CONSUMER-ELECTRONICS: .00.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2020,r1,building,newcapa,2025,10.00770000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2015,r1,building,newcapa,2025,22.03940000000
REAUDVIS01 [RES.CONSUMER-ELECTRONICS: .01.TV.DVD.SET-TOP-BOX.GAME-CONSOLE.],UK,UK,2020,r1,building,newcapa,2025,27.16960000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2010,r1,building,newcapa,2025,10.00000000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2015,r1,building,newcapa,2025,8.02540000000
RECOLFRE00 [RES.FREEZERS: .00.],UK,UK,2020,r1,building,newcapa,2025,8.01030000000
RECOLFRE01 [RES.FREEZERS: .01.CLASS-A+.],UK,UK,2010,r1,building,newcapa,2025,7.61660000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2010,r1,building,newcapa,2025,10.00000000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2015,r1,building,newcapa,2025,10.42470000000
RECOLREF00 [RES.REFRIGERATORS: .00.],UK,UK,2020,r1,building,newcapa,2025,10.48730000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2010,r1,building,newcapa,2025,30.30690000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2015,r1,building,newcapa,2025,8.36220000000
RECOLREF01 [RES.REFRIGERATORS: .01.CLASS-A+.],UK,UK,2020,r1,building,newcapa,2025,7.90300000000
RECOMPUT00 [RES.COMPUTERS: .00.],UK,UK,2020,r1,building,newcapa,2025,10.00000000000
RECOMPUT01 [RES.COMPUTERS: .01.],UK,UK,2020,r1,building,newcapa,2025,14.83870000000
RELITCON00 [RES.LIGHTING: .00.CONVENTIONAL.],UK,UK,2020,r1,building,newcapa,2025,10.06450000000
RELITCON01 [RES.LIGHTING: .01.CONVENTIONAL.],UK,UK,2020,r1,building,newcapa,2025,328.43640000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2015,r1,building,newcapa,2025,10.35530000000
RELITENS00 [RES.LIGHTING: .00.ENERGY-SAVING.],UK,UK,2020,r1,building,newcapa,2025,10.06450000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2015,r1,building,newcapa,2025,573.98670000000
RELITENS01 [RES.LIGHTING: .01.ENERGY-SAVING.],UK,UK,2020,r1,building,newcapa,2025,666.87280000000
